nu,[0]CH4-HITRAN:X=0.0001-T=300K-P=0.13157894736842105atm-L=100cm
3404.88,6.923972508853336e-10
3404.89,8.798043408793129e-10
3404.9,1.1788884320139696e-9
3404.91,1.705296127984715e-9
3404.92,2.7805118246536017e-9
3404.93,5.594027479120166e-9
3404.94,1.5719356051583494e-8
3404.95,3.588530081971931e-8
3404.96,2.2461275980501646e-8
3404.97,8.31805405794352e-9
3404.98,5.3923791133397354e-9
3404.99,7.232325431379713e-9
3405,1.8897769194875633e-8
3405.01,3.180312563911995e-8
3405.02,1.9880925326016053e-8
3405.03,5.124201964773814e-9
3405.04,2.7736069035550727e-9
3405.05,1.7155772372995391e-9
3405.06,1.2555699821059338e-9
3405.07,1.3071223001420396e-9
3405.08,1.6134971149966482e-9
3405.09,1.0338393479984502e-9
3405.1,7.040401597527069e-10
3405.11,6.028723078129579e-10
3405.12,5.60517410421173e-10
3405.13,5.42654143989706e-10
3405.14,5.398026471717155e-10
3405.15,5.485308875291606e-10
3405.16,5.677108784686847e-10
3405.17,5.97519811585725e-10
3405.18,6.39241881854636e-10
3405.19,6.955476197421962e-10
3405.2,7.715889041783014e-10
3405.21,8.79111450689035e-10
3405.22,1.0551030055220954e-9
3405.23,1.3510628180913575e-9
3405.24,1.5959849010673182e-9
3405.25,2.0641155472831314e-9
3405.26,2.4049293696534636e-9
3405.27,2.9870896911737043e-9
3405.28,4.497168425552718e-9
3405.29,7.553423137734913e-9
3405.3,1.7004650277014082e-8
3405.31,4.609314924944323e-8
3405.32,5.117127952399544e-8
3405.33,2.1095605374134293e-8
3405.34,1.0961140277775634e-8
3405.35,9.59126094260925e-9
3405.36,1.2408783300161243e-8
3405.37,2.2705667493052447e-8
3405.38,6.164048550601477e-8
3405.39,1.4720888026287746e-7
3405.4,9.840570543000794e-8
3405.41,3.3012836565342175e-8
3405.42,1.5137970436289343e-8
3405.43,1.0568311504033754e-8
3405.44,1.515348014115596e-8
3405.45,2.857180777265993e-8
3405.46,1.5740122884608066e-8
3405.47,1.2075759798416996e-8
3405.48,8.246898420416017e-9
3405.49,3.925985655396992e-9
3405.5,2.3494189954463654e-9
3405.51,1.6781528403212479e-9
3405.52,1.3081571390246457e-9
3405.53,1.0717875481762077e-9
3405.54,9.071713384607751e-10
3405.55,7.861014065005971e-10
3405.56,6.937864729570099e-10
3405.57,6.216942518278598e-10
3405.58,5.645764968237884e-10
3405.59,5.190847752982164e-10
3405.6,4.830820189484217e-10
3405.61,4.55303350680847e-10
3405.62,4.352339600780642e-10
3405.63,4.231844875420307e-10
3405.64,4.2065073655416216e-10
3405.65,4.3126568991942726e-10
3405.66,4.632878526330134e-10
3405.67,5.368899770650434e-10
3405.68,7.10226988584108e-10
3405.69,1.2021997848897772e-9
3405.7,2.935717562248418e-9
3405.71,5.503680970566227e-9
3405.72,3.143148968264597e-9
3405.73,1.2466111484198152e-9
3405.74,6.987541658841541e-10
3405.75,5.023584882675788e-10
3405.76,4.1345260557100296e-10
3405.77,3.687874450944438e-10
3405.78,3.4711833413665837e-10
3405.79,3.4049407743565243e-10
3405.8,3.467760523780477e-10
3405.81,3.680670213734991e-10
3405.82,4.1275705084578796e-10
3405.83,5.054212605271555e-10
3405.84,7.342527699658611e-10
3405.85,1.503114744913517e-9
3405.86,4.417522912790243e-9
3405.87,5.898581307472441e-9
3405.88,2.134467271876847e-9
3405.89,9.476834876892216e-10
3405.9,6.840543689387436e-10
3405.91,6.219013084220813e-10
3405.92,6.421702061062635e-10
3405.93,7.411957717000814e-10
3405.94,1.0454254134508788e-9
3405.95,1.576716647377475e-9
3405.96,1.4180501227763083e-9
3405.97,1.4608494424818204e-9
3405.98,1.898012304682339e-9
3405.99,2.7854748546543954e-9
3406,4.678760390074132e-9
3406.01,9.730714392745138e-9
3406.02,2.736480834957731e-8
3406.03,5.811927019788518e-8
3406.04,3.5116936087246685e-8
3406.05,1.2417841831976212e-8
3406.06,6.361774349791289e-9
3406.07,6.217334777468306e-9
3406.08,1.3172923061409846e-8
3406.09,1.0888524585744477e-8
3406.1,4.368324711505485e-9
3406.11,1.9373433986950416e-9
3406.12,1.4624464983050782e-9
3406.13,1.897792369500743e-9
3406.14,4.015121465595177e-9
3406.15,2.955182436462689e-9
3406.16,1.2138016155111252e-9
3406.17,7.773731661410783e-10
3406.18,5.405441651302631e-10
3406.19,4.401501386555586e-10
3406.2,4.1768111200665004e-10
3406.21,4.062487014281652e-10
3406.22,3.291495965216293e-10
3406.23,2.9353630641582543e-10
3406.24,2.7837487874260385e-10
3406.25,2.7585023158390666e-10
3406.26,3.043920671538557e-10
3406.27,4.5671322290046135e-10
3406.28,4.836860912964122e-10
3406.29,3.087055056504516e-10
3406.3,2.69479660844568e-10
3406.31,2.8350977125524027e-10
3406.32,3.3853631015336374e-10
3406.33,3.25531268660889e-10
3406.34,2.8237145958777e-10
3406.35,2.756459505473193e-10
3406.36,2.8377677989273836e-10
3406.37,2.9936286787308797e-10
3406.38,3.2143498978790696e-10
3406.39,3.50906304075699e-10
3406.4,3.8986758273790526e-10
3406.41,4.4181636137165085e-10
3406.42,5.124736192277687e-10
3406.43,6.115372654585112e-10
3406.44,7.56564811086082e-10
3406.45,9.827284546514575e-10
3406.46,1.3736071178824112e-9
3406.47,2.2071881013929865e-9
3406.48,4.692679367221381e-9
3406.49,8.432868661175176e-9
3406.5,1.4380216343401715e-8
3406.51,4.103307411437939e-8
3406.52,4.173149013498816e-8
3406.53,1.3758436151756974e-8
3406.54,5.256302296133682e-9
3406.55,2.8107490818807073e-9
3406.56,1.830742892294163e-9
3406.57,1.3660124152274546e-9
3406.58,1.1499565750700613e-9
3406.59,1.1230291147778975e-9
3406.6,1.3831084065402494e-9
3406.61,1.9929992120957812e-9
3406.62,3.5934806306320785e-9
3406.63,4.28231129252364e-9
3406.64,2.3512885000019257e-9
3406.65,1.6206944688323268e-9
3406.66,2.3765458518272494e-9
3406.67,3.355481564904748e-9
3406.68,1.7548923440934836e-9
3406.69,1.2582161986884537e-9
3406.7,1.3090964987270105e-9
3406.71,1.5842909219303464e-9
3406.72,2.137956036716882e-9
3406.73,3.2697867800191305e-9
3406.74,6.070730270255021e-9
3406.75,1.554192742146424e-8
3406.76,3.798432585109635e-8
3406.77,3.027911145470195e-8
3406.78,1.9433130626996688e-8
3406.79,3.495076367225886e-8
3406.8,3.466842539855131e-8
3406.81,1.2801814357263791e-8
3406.82,5.287478580074841e-9
3406.83,2.9297475599605927e-9
3406.84,1.9101851230144147e-9
3406.85,1.3711702893623171e-9
3406.86,1.049559550932006e-9
3406.87,8.417889722157945e-10
3406.88,6.999812953941304e-10
3406.89,5.994221787395587e-10
3406.9,5.263322001844553e-10
3406.91,4.726796732919227e-10
3406.92,4.3394488012361173e-10
3406.93,4.0896852579500053e-10
3406.94,4.0480396820563457e-10
3406.95,4.2860937030956704e-10
3406.96,4.0373526752169835e-10
3406.97,3.72505248938384e-10
3406.98,3.708939822621466e-10
3406.99,3.857699715970296e-10
3407,4.1693093430859773e-10
3407.01,4.720128733430178e-10
3407.02,5.697937678863686e-10
3407.03,7.58521357123861e-10
3407.04,1.1941890816682984e-9
3407.05,2.6336990401042024e-9
3407.06,8.902693621964508e-9
3407.07,1.2540498607133639e-8
3407.08,4.570626332310092e-9
3407.09,3.023004628972137e-9
3407.1,5.931711583968554e-9
3407.11,5.442414311817695e-9
3407.12,2.2222109732616707e-9
3407.13,1.1479536217090339e-9
3407.14,8.759715179280347e-10
3407.15,8.288804090976948e-10
3407.16,8.980244329972374e-10
3407.17,1.0978381543211798e-9
3407.18,1.5592033232257627e-9
3407.19,2.818238202336697e-9
3407.2,7.0111476870171395e-9
3407.21,1.2223925280102348e-8
3407.22,6.899565720351818e-9
3407.23,3.2090933295569148e-9
3407.24,2.3673244503851426e-9
3407.25,2.4289988938632097e-9
3407.26,3.0688540644712484e-9
3407.27,4.603823333166296e-9
3407.28,8.491892003444313e-9
3407.29,2.1598179922404685e-8
3407.3,6.097168567168914e-8
3407.31,7.224367265578663e-8
3407.32,3.59812696116394e-8
3407.33,1.213791019511026e-8
3407.34,6.000445269788563e-9
3407.35,4.331839785155423e-9
3407.36,4.320289468846465e-9
3407.37,7.690218158533705e-9
3407.38,1.139727818622131e-8
3407.39,4.745982063063607e-9
3407.4,1.899307379843023e-9
3407.41,1.155983420766188e-9
3407.42,8.442901936700812e-10
3407.43,6.722497005768063e-10
3407.44,5.63742386264917e-10
3407.45,4.908261576158605e-10
3407.46,4.416047528630638e-10
3407.47,4.12283762770195e-10
3407.48,4.0941638976331754e-10
3407.49,4.858318193371453e-10
3407.5,8.090065287622092e-10
3407.51,8.176472835475921e-10
3407.52,7.713508723616382e-10
3407.53,6.331959403255883e-10
3407.54,4.488516226372286e-10
3407.55,4.2699943590086937e-10
3407.56,4.790616793297149e-10
3407.57,6.084153183113609e-10
3407.58,8.990689308197433e-10
3407.59,1.6813574990872115e-9
3407.6,4.324654199664344e-9
3407.61,9.642252265375329e-9
3407.62,1.0749523551334527e-8
3407.63,4.196537792745822e-9
3407.64,1.514941728768091e-9
3407.65,8.034181101409506e-10
3407.66,5.264303438998838e-10
3407.67,3.885101130451678e-10
3407.68,3.095100842766462e-10
3407.69,2.6004776113636774e-10
3407.7,2.2723767314853396e-10
3407.71,2.047902958533939e-10
3407.72,1.8957946325691267e-10
3407.73,1.8061674379975725e-10
3407.74,1.8042967122007416e-10
3407.75,2.066123938817835e-10
3407.76,2.878881577987054e-10
3407.77,2.4890645103681416e-10
3407.78,1.7708656764772527e-10
3407.79,1.569869789842516e-10
3407.8,1.5115242392204008e-10
3407.81,1.4994150366889913e-10
3407.82,1.5125600773025327e-10
3407.83,1.5457080061538348e-10
3407.84,1.5988188552142035e-10
3407.85,1.6748413768378547e-10
3407.86,1.779708602869962e-10
3407.87,1.9236001682261737e-10
3407.88,2.1239876526503964e-10
3407.89,2.4125268452547506e-10
3407.9,2.852186265352293e-10
3407.91,3.5872371746176584e-10
3407.92,5.028227835367103e-10
3407.93,8.757354845127927e-10
3407.94,2.014843849349778e-9
3407.95,2.8319240326222174e-9
3407.96,1.8150916341982814e-9
3407.97,1.900181458431971e-9
3407.98,4.013397622297921e-9
3407.99,9.423795233049515e-9
3408,7.764259154662693e-9
3408.01,2.933858049699016e-9
3408.02,1.3832416333033887e-9
3408.03,9.119304204824619e-10
3408.04,8.059261039555969e-10
3408.05,9.526204274398156e-10
3408.06,9.055379783454662e-10
3408.07,7.381949498846023e-10
3408.08,7.77969022838858e-10
3408.09,1.0088710982829439e-9
3408.1,1.6759946777800597e-9
3408.11,3.903043784681727e-9
3408.12,6.1219423051802285e-9
3408.13,4.101689440957114e-9
3408.14,4.643252348956647e-9
3408.15,1.1311677214493196e-8
3408.16,2.708628624771747e-8
3408.17,2.0793708304906874e-8
3408.18,1.3611327158088873e-8
3408.19,6.1129187454477815e-9
3408.2,2.723104745405218e-9
3408.21,1.832622499878296e-9
3408.22,1.9113665113371757e-9
3408.23,4.039944054124325e-9
3408.24,9.525785539106133e-9
3408.25,5.288974827653041e-9
3408.26,1.7242071119070952e-9
3408.27,9.992691124002273e-10
3408.28,6.529201625937626e-10
3408.29,4.518566632993348e-10
3408.3,3.596873910474866e-10
3408.31,3.0555380452717776e-10
3408.32,2.6979685156278894e-10
3408.33,2.4486901398446556e-10
3408.34,2.270453825206252e-10
3408.35,2.1424995113669453e-10
3408.36,2.052427117360214e-10
3408.37,1.9925705531984673e-10
3408.38,1.9581614109894628e-10
3408.39,1.9463852753649647e-10
3408.4,1.9558599186589645e-10
3408.41,1.9863699576047023e-10
3408.42,2.0387769252696555e-10
3408.43,2.115054798192369e-10
3408.44,2.2184543093902125e-10
3408.45,2.3538337948209294e-10
3408.46,2.5281865493196974e-10
3408.47,2.751507910782001e-10
3408.48,3.038180818499499e-10
3408.49,3.4091907080962375e-10
3408.5,3.8962744149758527e-10
3408.51,4.5483994359015757e-10
3408.52,5.444915630964594e-10
3408.53,6.721289083116459e-10
3408.54,8.6255591595371e-10
3408.55,1.1658649608083357e-9
3408.56,1.6975225683976687e-9
3408.57,2.7287639962663694e-9
3408.58,5.098560697755218e-9
3408.59,1.2954729373217585e-8
3408.6,3.550387169558571e-8
3408.61,3.349663302877878e-8
3408.62,1.3336960957963179e-8
3408.63,1.0842252598999085e-8
3408.64,1.9613488359269668e-8
3408.65,1.2552044371623084e-8
3408.66,4.413095676415398e-9
3408.67,2.147535596105387e-9
3408.68,1.3169255694623417e-9
3408.69,9.2731389277042e-10
3408.7,7.162790363402613e-10
3408.71,6.303504387116762e-10
3408.72,7.190453790527051e-10
3408.73,5.797134995947933e-10
3408.74,3.810975979961031e-10
3408.75,3.07672998237232e-10
3408.76,2.6698865344354835e-10
3408.77,2.38324915386534e-10
3408.78,2.1645385486335255e-10
3408.79,1.991857790016516e-10
3408.8,1.853242004473317e-10
3408.81,1.7412615795204244e-10
3408.82,1.6510437463010572e-10
3408.83,1.5793855113880765e-10
3408.84,1.524320669804173e-10
3408.85,1.485001011158132e-10
3408.86,1.4616663436231225e-10
3408.87,1.4559453643763944e-10
3408.88,1.4714574004787277e-10
3408.89,1.5151158107056068e-10
3408.9,1.5997914105839307e-10
3408.91,1.7504231399212305e-10
3408.92,2.0192003626724679e-10
3408.93,2.5295887610001536e-10
3408.94,3.6360492401359574e-10
3408.95,6.754625749899341e-10
3408.96,2.0241209839845837e-9
3408.97,5.497162296041286e-9
3408.98,3.211648618878595e-9
3408.99,9.341221134306654e-10
3409,4.302049828412435e-10
3409.01,2.7405067108279693e-10
3409.02,2.0571533367770145e-10
3409.03,1.697310070414007e-10
3409.04,1.4854539821522463e-10
3409.05,1.3513057340677614e-10
3409.06,1.262195903430628e-10
3409.07,1.2012690842777441e-10
3409.08,1.1591327898191727e-10
3409.09,1.1302392355999955e-10
3409.1,1.1111711551499215e-10
3409.11,1.0997736055778596e-10
3409.12,1.094677681894271e-10
3409.13,1.0950518270536107e-10
3409.14,1.100470825637401e-10
3409.15,1.1108680642641651e-10
3409.16,1.1265999245248637e-10
3409.17,1.1486755991490217e-10
3409.18,1.1794631938484856e-10
3409.19,1.2251366588640314e-10
3409.2,1.307185471063293e-10
3409.21,1.5436019130757957e-10
3409.22,2.279634259398966e-10
3409.23,2.1257673401592487e-10
3409.24,1.6495271816491687e-10
3409.25,1.6312018404017e-10
3409.26,1.7497880923510337e-10
3409.27,1.973132768479476e-10
3409.28,2.378195418656043e-10
3409.29,3.2350866435397055e-10
3409.3,5.780925739779022e-10
3409.31,1.876638179949613e-9
3409.32,4.583786916104237e-9
3409.33,1.9374969425396447e-9
3409.34,6.192881764873993e-10
3409.35,3.7651903824081454e-10
3409.36,3.084272837603947e-10
3409.37,2.8799695965515e-10
3409.38,2.879854133356906e-10
3409.39,3.00167890588485e-10
3409.4,3.220924638633015e-10
3409.41,3.5384695180205984e-10
3409.42,3.9723846442359496e-10
3409.43,4.558885492373935e-10
3409.44,5.360096812283458e-10
3409.45,6.481643002200819e-10
3409.46,8.109997121599332e-10
3409.47,1.0596399319170233e-9
3409.48,1.4665838554347054e-9
3409.49,2.2020711944835106e-9
3409.5,3.750895823202663e-9
3409.51,7.979152259666177e-9
3409.52,2.3693509657389982e-8
3409.53,5.1365420348484335e-8
3409.54,3.542415823470218e-8
3409.55,1.3232797945029911e-8
3409.56,5.3905137166037025e-9
3409.57,2.8968574248048584e-9
3409.58,1.8047509059059042e-9
3409.59,1.2632982445900827e-9
3409.6,9.591322185523739e-10
3409.61,7.888005807201912e-10
3409.62,7.507554580830501e-10
3409.63,6.901533791287126e-10
3409.64,5.180157415472505e-10
3409.65,4.3433423533851677e-10
3409.66,3.891765799271094e-10
3409.67,3.5914171643068725e-10
3409.68,3.3811453642616595e-10
3409.69,3.236974022682179e-10
3409.7,3.14926973437786e-10
3409.71,3.120437242419306e-10
3409.72,3.1763913726550064e-10
3409.73,3.4323910386497656e-10
3409.74,4.565392509524232e-10
3409.75,8.356847439766806e-10
3409.76,7.106427671071255e-10
3409.77,4.1337477893694453e-10
3409.78,3.514747382645067e-10
3409.79,3.423545891809545e-10
3409.8,3.4787661646274086e-10
3409.81,3.610500787884026e-10
3409.82,3.8059189140819374e-10
3409.83,4.073034133019881e-10
3409.84,4.4389369967394696e-10
3409.85,4.967704027149413e-10
3409.86,5.834689400000745e-10
3409.87,7.780209812764509e-10
3409.88,1.936273698808743e-9
3409.89,8.84798560558371e-9
3409.9,3.702184898838014e-9
3409.91,1.3295391463287062e-9
3409.92,1.3520173878492202e-9
3409.93,1.7911863119889477e-9
3409.94,2.997833208392849e-9
3409.95,7.514724093473993e-9
3409.96,1.790162512041564e-8
3409.97,1.2081942741538119e-8
3409.98,7.76352263270244e-9
3409.99,1.5990995766615357e-8
3410,2.2561544776027136e-8
3410.01,1.2931921728260595e-8
3410.02,1.2360700317525351e-8
3410.03,1.9008349741692488e-8
3410.04,1.6034221634637484e-8
3410.05,3.013281813948428e-8
3410.06,6.327819157914092e-8
3410.07,3.799300257743032e-8
3410.08,1.3196981150581467e-8
3410.09,9.05081202972305e-9
3410.1,1.0593431743521623e-8
3410.11,4.838106482709325e-9
3410.12,2.6967661473645426e-9
3410.13,2.159570413718241e-9
3410.14,2.051146365971984e-9
3410.15,2.2919566271159766e-9
3410.16,3.292028544078234e-9
3410.17,7.302603104460738e-9
3410.18,1.5680606491858146e-8
3410.19,1.0062723593942925e-8
3410.2,4.068829947918438e-9
3410.21,2.5568915906152467e-9
3410.22,2.2332301588502277e-9
3410.23,2.0955122103956203e-9
3410.24,2.0467364490868352e-9
3410.25,2.1808983531790893e-9
3410.26,2.435425086789975e-9
3410.27,2.8174156380954344e-9
3410.28,3.3702761749360503e-9
3410.29,4.180044208400608e-9
3410.3,5.412432405808061e-9
3410.31,7.411259633479459e-9
3410.32,1.0990510451058337e-8
3410.33,1.851972348195178e-8
3410.34,3.9214903649406545e-8
3410.35,1.0430300556531884e-7
3410.36,1.5281728639994338e-7
3410.37,1.1091305434107243e-7
3410.38,1.6761573013210607e-7
3410.39,1.5529952375387672e-7
3410.4,5.964389360414193e-8
3410.41,2.5447916209455085e-8
3410.42,1.4281372408946708e-8
3410.43,9.506320664763968e-9
3410.44,7.202551359068121e-9
3410.45,6.323923626994965e-9
3410.46,7.1974331198654445e-9
3410.47,1.3352742556424224e-8
3410.48,2.7497297595011386e-8
3410.49,1.845141823034438e-8
3410.5,6.557188480376121e-9
3410.51,3.7446800175313994e-9
3410.52,3.0964527656585754e-9
3410.53,3.3500106078656574e-9
3410.54,2.5409656633310095e-9
3410.55,2.7156350538529246e-9
3410.56,3.9591566770129175e-9
3410.57,8.484834426639166e-9
3410.58,1.3212684034226817e-8
3410.59,7.508912186918724e-9
3410.6,4.642009010185597e-9
3410.61,4.0221898115321605e-9
3410.62,4.1584352714484216e-9
3410.63,6.35860133236673e-9
3410.64,1.4584055625143274e-8
3410.65,3.8938129479444225e-8
3410.66,3.7793343946896616e-8
3410.67,1.379998302937928e-8
3410.68,5.842136902435335e-9
3410.69,3.402837684090948e-9
3410.7,2.409560887056442e-9
3410.71,1.9489280208680033e-9
3410.72,1.7622814334468707e-9
3410.73,1.801673367676094e-9
3410.74,2.2103126020580903e-9
3410.75,3.6007715762833205e-9
3410.76,7.715340507373039e-9
3410.77,9.956447493846903e-9
3410.78,4.9188483407475064e-9
3410.79,2.5202223673087226e-9
3410.8,1.8462812407084766e-9
3410.81,1.648162940818683e-9
3410.82,1.635486525325003e-9
3410.83,1.7350931817492814e-9
3410.84,1.93595883955835e-9
3410.85,2.2599901975397947e-9
3410.86,2.772871158754613e-9
3410.87,3.6508925949117536e-9
3410.88,4.931802312040332e-9
3410.89,6.962482836749523e-9
3410.9,1.1362599592496387e-8
3410.91,2.194885897140119e-8
3410.92,5.564209292689255e-8
3410.93,1.4455783082918015e-7
3410.94,1.2897262534756694e-7
3410.95,4.7014229060335484e-8
3410.96,2.1062690813474023e-8
3410.97,1.2150863167295866e-8
3410.98,7.783251851114903e-9
3410.99,5.769323480054071e-9
3411,4.051762489291577e-9
3411.01,3.3859907157688906e-9
3411.02,3.841399983268347e-9
3411.03,5.725584356368432e-9
3411.04,4.762409256080966e-9
3411.05,2.6495002893439203e-9
3411.06,2.1799875262077007e-9
3411.07,3.26488336899255e-9
3411.08,7.95745950079287e-9
3411.09,5.563949649836125e-9
3411.1,2.0060327863417315e-9
3411.11,1.2286627278699989e-9
3411.12,9.779251857530105e-10
3411.13,8.59878280060613e-10
3411.14,7.953907535772838e-10
3411.15,7.60026264434883e-10
3411.16,7.445208896613038e-10
3411.17,7.454616926530721e-10
3411.18,7.625494683048696e-10
3411.19,7.979518160525294e-10
3411.2,8.567498936191391e-10
3411.21,9.48564671704702e-10
3411.22,1.0913647769244122e-9
3411.23,1.3204661817148428e-9
3411.24,1.7120401777593238e-9
3411.25,2.4550979057675306e-9
3411.26,4.129365302673476e-9
3411.27,9.100154449210389e-9
3411.28,2.526557561775774e-8
3411.29,3.4820196888093657e-8
3411.3,1.527273108542427e-8
3411.31,5.975657209147022e-9
3411.32,3.314208579737459e-9
3411.33,2.3488085948259926e-9
3411.34,1.9734880416000208e-9
3411.35,1.9081368725523732e-9
3411.36,2.1186269427947176e-9
3411.37,2.7768707372119234e-9
3411.38,4.642450989973752e-9
3411.39,1.1639315135050133e-8
3411.4,3.249895116981483e-8
3411.41,2.5988573742114832e-8
3411.42,8.527639408784606e-9
3411.43,3.955614843505742e-9
3411.44,2.657515100402259e-9
3411.45,2.2299364601957223e-9
3411.46,2.2107112831471145e-9
3411.47,2.6130815323490104e-9
3411.48,4.1186057982305536e-9
3411.49,1.1042416486655854e-8
3411.5,2.295182947836098e-8
3411.51,1.122208943184623e-8
3411.52,4.6587082078435484e-9
3411.53,3.3756311136687868e-9
3411.54,3.283470389864774e-9
3411.55,3.726523763185762e-9
3411.56,4.79590479591629e-9
3411.57,7.3579930197437315e-9
3411.58,1.5618030657475025e-8
3411.59,3.350176925372966e-8
3411.6,2.766601708249421e-8
3411.61,2.6694548483836588e-8
3411.62,4.079981435998234e-8
3411.63,3.089297021509347e-8
3411.64,3.166297207924449e-8
3411.65,6.006078870311205e-8
3411.66,1.673221378213253e-7
3411.67,3.022159309844329e-7
3411.68,1.5703797274368173e-7
3411.69,5.503669838109181e-8
3411.7,2.5545548447573808e-8
3411.71,1.4722299710016893e-8
3411.72,9.626607224406184e-9
3411.73,6.833135303172632e-9
3411.74,5.147163930553944e-9
3411.75,4.075871093391588e-9
3411.76,3.411830046531842e-9
3411.77,2.943982173490327e-9
3411.78,2.689884207883263e-9
3411.79,2.647942979503154e-9
3411.8,3.772261732325037e-9
3411.81,7.404645812828167e-9
3411.82,5.103103508350552e-9
3411.83,2.6646687114581655e-9
3411.84,2.8289912674720664e-9
3411.85,4.732904412927659e-9
3411.86,4.244513860511433e-9
3411.87,2.1380214288531724e-9
3411.88,1.3944930775397768e-9
3411.89,1.135986860779841e-9
3411.9,1.0220704288138133e-9
3411.91,9.715601661243278e-10
3411.92,9.61002500261453e-10
3411.93,9.85197146571443e-10
3411.94,1.0489554785836736e-9
3411.95,1.1682146368203947e-9
3411.96,1.3799875696137166e-9
3411.97,1.7759738140337963e-9
3411.98,2.63698396799812e-9
3411.99,5.075496702479724e-9
3412,1.1484556593943924e-8
3412.01,2.1191394197478933e-8
3412.02,2.2840301466757196e-8
3412.03,1.6401135917327274e-8
3412.04,9.822162687021433e-9
3412.05,1.156677205155638e-8
3412.06,3.079998414893151e-8
3412.07,5.926064137360934e-8
3412.08,3.005507321553302e-8
3412.09,1.1318050005748953e-8
3412.1,5.1755049269167356e-9
3412.11,2.9865195916488565e-9
3412.12,2.0390067433066966e-9
3412.13,1.5800363252486463e-9
3412.14,1.467839739722004e-9
3412.15,2.398487855649118e-9
3412.16,4.520703599468655e-9
3412.17,1.9561033922901656e-9
3412.18,9.07823927555242e-10
3412.19,6.701768031661374e-10
3412.2,5.673679305761834e-10
3412.21,5.083143907084926e-10
3412.22,4.725715375692731e-10
3412.23,4.574385316027805e-10
3412.24,4.748533789528661e-10
3412.25,4.917809494175073e-10
3412.26,4.71178429717316e-10
3412.27,4.991040915138654e-10
3412.28,6.087517158880271e-10
3412.29,9.42372069712093e-10
3412.3,2.383297673167576e-9
3412.31,6.607096780419809e-9
3412.32,4.4024083364663414e-9
3412.33,1.3740891767203658e-9
3412.34,6.921934139378713e-10
3412.35,4.872756643813729e-10
3412.36,3.9923109270898577e-10
3412.37,3.538495053150174e-10
3412.38,3.281996897014478e-10
3412.39,3.132465398671856e-10
3412.4,3.0485858286894526e-10
3412.41,3.0095637098081077e-10
3412.42,3.004336779806601e-10
3412.43,3.026967565947385e-10
3412.44,3.074474009185588e-10
3412.45,3.1458047283169146e-10
3412.46,3.241293900472395e-10
3412.47,3.362436996067393e-10
3412.48,3.5118385983195273e-10
3412.49,3.6932878984145077e-10
3412.5,3.9119640867659807e-10
3412.51,4.174772750592437e-10
3412.52,4.490868788962523e-10
3412.53,4.872414695121978e-10
3412.54,5.335731857772004e-10
3412.55,5.903003643192073e-10
3412.56,6.604919946489811e-10
3412.57,7.484824984830312e-10
3412.58,8.605455240989867e-10
3412.59,1.0060309257384864e-9
3412.6,1.1993613887016123e-9
3412.61,1.46372558625362e-9
3412.62,1.8383300454360678e-9
3412.63,2.3937467592333983e-9
3412.64,3.26757843539363e-9
3412.65,4.758158989255561e-9
3412.66,7.615951676112178e-9
3412.67,1.4197591314579513e-8
3412.68,3.442642286106354e-8
3412.69,9.958317888762316e-8
3412.7,1.2424270307217307e-7
3412.71,4.8979629996743106e-8
3412.72,1.845398972896147e-8
3412.73,9.50698035929147e-9
3412.74,5.631526927321893e-9
3412.75,3.738174776716572e-9
3412.76,2.7018516349648676e-9
3412.77,2.0715459369354047e-9
3412.78,1.6645411729496863e-9
3412.79,1.3937928598771694e-9
3412.8,1.2148113633532479e-9
3412.81,1.1058962640650906e-9
3412.82,1.0615294204846367e-9
3412.83,1.0950514945263152e-9
3412.84,1.2584497896131289e-9
3412.85,1.7261820876490083e-9
3412.86,3.2272312652131917e-9
3412.87,8.456329006151248e-9
3412.88,1.2285792569930062e-8
3412.89,5.586029654450663e-9
3412.9,2.3336932413772396e-9
3412.91,1.4353105381201758e-9
3412.92,1.1567371511784774e-9
3412.93,1.1413638929388282e-9
3412.94,1.3747414327482295e-9
3412.95,2.1339534606599542e-9
3412.96,4.908828133811817e-9
3412.97,1.4725326067004279e-8
3412.98,1.587437560678231e-8
3412.99,5.39681556457007e-9
3413,2.1280988105494196e-9
3413.01,1.1937918438696134e-9
3413.02,8.121396891625435e-10
3413.03,6.185527647554324e-10
3413.04,5.070471821475421e-10
3413.05,4.375837471107088e-10
3413.06,3.9232384015854663e-10
3413.07,3.624062162134728e-10
3413.08,3.4311986591209093e-10
3413.09,3.319073905157097e-10
3413.1,3.2747682348987737e-10
3413.11,3.294325923706994e-10
3413.12,3.3823388540135353e-10
3413.13,3.5560554507368993e-10
3413.14,3.864276677170715e-10
3413.15,4.4851988799732175e-10
3413.16,5.821498840237486e-10
3413.17,6.563884993249622e-10
3413.18,7.263460946456139e-10
3413.19,1.0387090082341075e-9
3413.2,1.7407990619719566e-9
3413.21,2.343968577538783e-9
3413.22,2.60533228663921e-9
3413.23,3.3888556462936403e-9
3413.24,7.158042628713614e-9
3413.25,2.122176035215863e-8
3413.26,2.940327091733836e-8
3413.27,1.2906643948064754e-8
3413.28,4.749903037738292e-9
3413.29,2.4296973351696984e-9
3413.3,1.7625549924006204e-9
3413.31,1.7785464228310298e-9
3413.32,2.2554339532587487e-9
3413.33,4.202705192695818e-9
3413.34,5.51277613967866e-9
3413.35,3.0633811090322756e-9
