 51 2152.199945 3.153E-28 5.266E+01.05240.056 4837.07170.68-.002163              3              2                    R 17      47566310 8 5 5 1 8    37.0   35.0
 51 2152.941923 2.470E-23 3.443E+01.05860.064 2314.67390.75-.001746              2              1                    R  9      47566310 8 5 5 1 8    21.0   19.0
 51 2154.595584 2.700E-19 1.554E+01.07120.077   11.53500.74-.002620              1              0                    R  2      47566310 8 5 5 1 1     7.0    5.0
 51 2155.284858 2.398E-28 5.297E+01.05170.055 4904.87990.67-.002226              3              2                    R 18      47566310 8 5 5 1 8    39.0   37.0
 51 2156.358838 2.262E-23 3.475E+01.05770.063 2352.74990.75-.001781              2              1                    R 10      47566310 8 5 5 1 8    23.0   21.0
 51 2158.299712 3.410E-19 1.620E+01.06770.074   23.06950.74-.002530              1              0                    R  3      47566310 8 5 5 1 1     9.0    7.0
 51 2158.331983 1.786E-28 5.328E+01.05100.054 4976.43800.67-.002290              3              2                    R 19      47566310 8 5 5 1 8    41.0   39.0
 51 2159.739136 2.017E-23 3.505E+01.05690.062 2394.62790.74-.001824              2              1                    R 11      47566310 8 5 5 1 8    25.0   23.0
 51 2161.341174 1.303E-28 5.359E+01.05030.053 5051.74320.67-.002353              3              2                    R 20      47566310 8 5 5 1 8    43.0   41.0
 51 2161.968247 3.963E-19 1.665E+01.06510.071   38.44810.74-.002660              1              0                    R  4      47566310 8 5 5 1 1    11.0    9.0
 51 2163.082669 1.753E-23 3.533E+01.05610.060 2440.30620.73-.001872              2              1                    R 12      47566310 8 5 5 1 8    27.0   25.0
 51 2164.312285 9.308E-29 5.388E+01.04960.053 5130.79260.67-.002416              3              2                    R 21      47566310 8 5 5 1 8    45.0   43.0
 51 2165.601042 4.340E-19 1.700E+01.06320.069   57.67040.74-.002590              1              0                    R  5      47566310 8 5 5 1 1    13.0   11.0
 51 2166.389291 1.487E-23 3.560E+01.05530.059 2489.78310.72-.001924              2              1                    R 13      47566310 8 5 5 1 8    29.0   27.0
 51 2167.245169 6.518E-29 5.417E+01.04900.052 5213.58320.67-.002479              3              2                    R 22      47566310 8 5 5 1 8    47.0   45.0
 51 2169.197951 4.535E-19 1.728E+01.06180.068   80.73540.75-.002540              1              0                    R  6      47566310 8 5 5 1 1    15.0   13.0
 51 2169.658856 1.232E-23 3.586E+01.05450.059 2543.05670.71-.001981              2              1                    R 14      47566310 8 5 5 1 8    31.0   29.0
 51 2170.139681 4.474E-29 5.446E+01.04830.051 5300.11170.67-.002540              3              2                    R 23      47566310 8 5 5 1 8    49.0   47.0
 51 2172.758825 4.556E-19 1.752E+01.06060.066  107.64240.75-.002600              1              0                    R  7      47566310 8 5 5 1 1    17.0   15.0
 51 2172.891217 9.978E-24 3.610E+01.05380.058 2600.12490.70-.002040              2              1                    R 15      47566310 8 5 5 1 8    33.0   31.0
